gene_symbol	identifier	clan	prd_score	netto_dup	orthologs_cnt	human_dup	human_frac	human_protein_cnt
OR6X1	ENSGT00760000119169_ENSG00000221931	motif	0.0938295692893	11	83	0	0	9
LCP1	ENSGT00390000005691_ENSG00000136167_CH	CH	-0.229438982071	0	14	0	0	1
WFS1	ENSGT00390000016928_ENSG00000109501	motif	-0.200759109312	0	16	0	0	1
SYDE1	ENSGT00920000148945_ENSG00000105137	motif	-0.123544067269	0	26	0	0	2
TOM1	ENSGT00920000148990_ENSG00000100284	motif	-0.200759109312	0	16	0	0	1
SYVN1	ENSGT00530000062938_ENSG00000162298	motif	-0.0163189037683	3	13	0	0	1
TPP2	ENSGT00390000014623_ENSG00000134900	motif	-0.229438982071	0	14	0	0	1
PHF7	ENSGT00390000005246_ENSG00000010318	motif	0.206123481781	23	96	0	0	2
UFL1	ENSGT00390000002112_ENSG00000014123	motif	-0.214143049933	0	15	0	0	1
SYT2	ENSGT00760000118973_ENSG00000143858	motif	-0.18894974994	0	17	0	0	1
ANGEL1	ENSGT00550000074364_ENSG00000013523	motif	-0.292013249908	0	11	0	0	1
FCRL1	ENSGT00760000119130_ENSG00000163534_Ig_2	Ig	0.237373481781	26	96	0	0	16
ATAD3B	ENSGT00730000111059_ENSG00000160072	motif	-0.18894974994	0	17	0	0	3
PLOD2	ENSGT00550000074427_ENSG00000152952	motif	-0.229438982071	0	14	0	0	1
SRM	ENSGT00870000136521_ENSG00000116649	motif	-0.247088134538	0	13	0	0	1
MARVELD2	ENSGT00550000074378_ENSG00000152939	motif	-0.214143049933	0	15	0	0	1
DISP1	ENSGT00530000063208_ENSG00000154309	motif	-0.229438982071	0	14	0	0	1
SHPRH	ENSGT00730000111123_ENSG00000146414	motif	-0.229438982071	0	14	0	0	1
NES	ENSGT00730000110953_ENSG00000132688	motif	1.06565452092	16	12	0	0	1
PPP4R3B	ENSGT00390000018199_ENSG00000275052	motif	-0.138259109312	1	16	0	0	2
MRO	ENSGT00910000144340_ENSG00000134042_HEAT	TPR	-0.242429149798	2	5	0	0	1
DBR1	ENSGT00510000047481_ENSG00000138231	motif	-0.229438982071	0	14	0	0	1
SEPHS1	ENSGT00390000000950_ENSG00000086475	motif	0.413418160787	9	14	0	0	1
KANSL3	ENSGT00390000007636_ENSG00000114982	motif	-0.229438982071	0	14	0	0	1
DAG1	ENSGT00390000008429_ENSG00000173402	motif	-0.138259109312	1	16	0	0	1
INTS12	ENSGT00390000005218_ENSG00000138785	motif	-0.229438982071	0	14	0	0	1
RNGTT	ENSGT00530000063473_ENSG00000111880	motif	-0.200759109312	0	16	0	0	1
TARBP1	ENSGT00390000003939_ENSG00000059588	motif	-0.0151532677848	3	14	0	0	1
RSPH9	ENSGT00390000018686_ENSG00000172426	motif	-0.158010410642	1	14	0	0	1
SEL1L3	ENSGT00530000063170_ENSG00000091490_Sel1	TPR	-0.17845254161	0	18	0	0	1
GRIK2	ENSGT00910000143978_ENSG00000164418	motif	0.699132446501	13	14	0	0	1
PTPN21	ENSGT00920000148995_ENSG00000070778	motif	-0.147476383266	1	15	0	0	1
SEC24C	ENSGT00590000082962_ENSG00000176986	motif	0.127703875072	5	14	0	0	1
SLC16A1	ENSGT00760000118926_ENSG00000155380	motif	-0.18894974994	0	17	0	0	1
GINS4	ENSGT00390000003246_ENSG00000147536	motif	-0.229438982071	0	14	0	0	1
RNF208	ENSGT00680000100126_ENSG00000212864	motif	-0.201104158999	1	11	0	0	1
GBE1	ENSGT00390000017040_ENSG00000114480	motif	-0.214143049933	0	15	0	0	1
DMGDH	ENSGT00530000063120_ENSG00000132837	motif	-0.229438982071	0	14	0	0	1
NOP58	ENSGT00550000074998_ENSG00000055044	motif	-0.229438982071	0	14	0	0	1
MTMR3	ENSGT00760000118832_ENSG00000100330	motif	-0.247088134538	0	13	0	0	1
PLS3	ENSGT00390000005691_ENSG00000102024_CH	CH	-0.214143049933	0	15	0	0	1
CFAP36	ENSGT00390000012785_ENSG00000163001	motif	-0.229438982071	0	14	0	0	1
TP53BP2	ENSGT00760000119141_ENSG00000143514	motif	-0.0124791617052	3	17	0	0	1
RNF13	ENSGT00760000119057_ENSG00000082996	motif	-0.229438982071	0	14	0	0	1
FBXO38	ENSGT00390000013163_ENSG00000145868	motif	-0.0865818392134	2	14	0	0	1
PM20D2	ENSGT00390000003365_ENSG00000146281	motif	-0.229438982071	0	14	0	0	1
GTF3C4	ENSGT00390000011873_ENSG00000125484	motif	-0.170165057614	1	13	0	0	1
PARP10	ENSGT00760000119084_ENSG00000178685	motif	-0.356905083221	0	9	0	0	1
CLIC5	ENSGT00550000074477_ENSG00000112782	motif	0.105167897118	5	17	0	0	1
GSR	ENSGT00390000007578_ENSG00000104687	motif	-0.0151532677848	3	14	0	0	1
CDAN1	ENSGT00390000000491_ENSG00000140326	motif	-0.158010410642	1	14	0	0	1
CKAP5	ENSGT00390000014757_ENSG00000175216_CLASP_N	TPR	-0.169060302578	0	19	0	0	1
EPHA1	ENSGT00760000118975_ENSG00000146904	motif	-0.18894974994	0	17	0	0	1
ZNF609	ENSGT00390000008748_ENSG00000180357	motif	-0.130126220529	1	17	0	0	1
BBX	ENSGT00530000063757_ENSG00000114439	motif	-0.0865818392134	2	14	0	0	1
PLK2	ENSGT00530000062954_ENSG00000145632	motif	-0.214143049933	0	15	0	0	1
ATG13	ENSGT00390000007055_ENSG00000175224	motif	-0.158010410642	1	14	0	0	1
HCN1	ENSGT00900000140801_ENSG00000164588	motif	-0.110607287449	1	20	0	0	1
CT45A3	ENSGT00390000016655_ENSG00000269096	motif	-0.15295932138	0	21	0	0	2
PHOX2B	ENSGT00900000140809_ENSG00000109132	motif	-0.096180249956	1	23	0	0	2
SBNO2	ENSGT00390000016591_ENSG00000064932	motif	-0.200759109312	0	16	0	0	1
COPG2	ENSGT00390000016313_ENSG00000158623_HEAT_2	TPR	-0.158010410642	1	14	0	0	1
STRIP2	ENSGT00400000022095_ENSG00000128578_DUF3402	DUF3402	-0.229438982071	0	14	0	0	1
PDE7B	ENSGT00760000118889_ENSG00000171408	motif	-0.247088134538	0	13	0	0	1
EXD2	ENSGT00390000014318_ENSG00000081177	motif	-0.158010410642	1	14	0	0	1
TDRD3	ENSGT00740000115530_ENSG00000083544	motif	-0.214143049933	0	15	0	0	1
MSH5-SAPCD1	ENSGT00550000074977_ENSG00000255152	motif	-0.214143049933	0	15	0	0	2
RFX4	ENSGT00550000074532_ENSG00000111783	motif	-0.147476383266	1	15	0	0	1
KRR1	ENSGT00390000018775_ENSG00000111615	motif	-0.200759109312	0	16	0	0	1
TAOK1	ENSGT00920000148968_ENSG00000160551	motif	-0.130126220529	1	17	0	0	1
WAC	ENSGT00440000037780_ENSG00000095787	motif	0.199132446501	6	14	0	0	1
NFKBIE	ENSGT00550000074527_ENSG00000146232_Ank_2	Ank	-0.247088134538	0	13	0	0	1
FICD	ENSGT00390000008873_ENSG00000198855	motif	-0.158010410642	1	14	0	0	1
ZC3HAV1	ENSGT00760000119084_ENSG00000105939	motif	-0.316020821284	1	7	0	0	1
CDK5RAP1	ENSGT00530000063447_ENSG00000101391	motif	-0.247088134538	0	13	0	0	1
RRAGB	ENSGT00550000074769_ENSG00000083750	motif	0.299240890688	8	16	0	0	2
KDM2B	ENSGT00550000074396_ENSG00000089094	motif	-0.200759109312	0	16	0	0	1
MAP4K1	ENSGT00920000148966_ENSG00000104814	motif	-0.356905083221	0	9	0	0	1
CDCA4	ENSGT00530000063867_ENSG00000170779	motif	-0.229438982071	0	14	0	0	1
AHCTF1	ENSGT00390000018900_ENSG00000153207	motif	-0.229438982071	0	14	0	0	1
FAM20C	ENSGT00390000007484_ENSG00000177706	motif	-0.0117858749438	3	18	0	0	1
MEIOC	ENSGT00390000003267_ENSG00000180336	motif	-0.0235717498875	3	9	0	0	1
FUBP3	ENSGT00730000110664_ENSG00000107164_KH_1	KH	-0.214143049933	0	15	0	0	1
SRP54	ENSGT00550000074824_ENSG00000100883	motif	0.251992329001	8	19	0	0	1
KCTD20	ENSGT00390000007975_ENSG00000112078	motif	-0.221214574899	1	10	0	0	1
UCKL1	ENSGT00390000015696_ENSG00000198276	motif	-0.18894974994	0	17	0	0	1
ABI2	ENSGT00390000003756_ENSG00000138443	motif	-0.138259109312	1	16	0	0	1
GALNT16	ENSGT00760000118828_ENSG00000100626	motif	-0.229438982071	0	14	0	0	1
TBC1D23	ENSGT00390000000191_ENSG00000036054	motif	-0.229438982071	0	14	0	0	1
GPATCH2	ENSGT00410000025698_ENSG00000092978	motif	-0.229438982071	0	14	0	0	1
GFPT1	ENSGT00390000010049_ENSG00000198380	motif	-0.158010410642	1	14	0	0	1
GCC1	ENSGT00440000039893_ENSG00000179562	motif	-0.229438982071	0	14	0	0	1
STXBP4	ENSGT00390000002226_ENSG00000166263	motif	-0.229438982071	0	14	0	0	1
LRP2	ENSGT00760000118968_ENSG00000081479_Ldl_recept_a	Ldl_recept_a	-0.229438982071	0	14	0	0	1
TUBB4B	ENSGT00760000119061_ENSG00000188229	motif	0.683979178716	8	7	0	0	1
PPP1R3C	ENSGT00530000062978_ENSG00000119938	motif	0.0393927125506	4	20	0	0	1
EIF2D	ENSGT00550000074865_ENSG00000143486	motif	0.519190283401	11	15	0	0	1
YTHDF2	ENSGT00390000017549_ENSG00000198492	motif	-0.229438982071	0	14	0	0	1
DCAF1	ENSGT00390000005874_ENSG00000145041	motif	-0.0141430499325	3	15	0	0	1
CCDC30	ENSGT00390000007816_ENSG00000186409	motif	-0.134682860999	2	9	0	0	1
C12orf29	ENSGT00500000044938_ENSG00000133641	motif	-0.247088134538	0	13	0	0	1
NR1H3	ENSGT00870000136372_ENSG00000025434	motif	0.368296480847	8	13	0	0	1
PAX6	ENSGT00680000099553_ENSG00000007372	motif	0.678785425101	10	10	0	0	1
PPFIA2	ENSGT00760000119138_ENSG00000139220_SAM_1	SAM	0.199132446501	6	14	0	0	1
VPS39	ENSGT00530000063596_ENSG00000166887	motif	-0.229438982071	0	14	0	0	1
DTNA	ENSGT00760000119237_ENSG00000134769	motif	-0.170165057614	1	13	0	0	1
NKX2-2	ENSGT00910000144003_ENSG00000125820	motif	-0.247088134538	0	13	0	0	1
TMEM183A	ENSGT00390000009310_ENSG00000163444	motif	-0.229438982071	0	14	0	0	1
ASXL3	ENSGT00520000055578_ENSG00000141431	motif	-0.292013249908	0	11	0	0	1
GRIA3	ENSGT00910000143978_ENSG00000125675	motif	-0.0713026911169	2	17	0	0	1
COPS3	ENSGT00490000043408_ENSG00000141030	motif	-0.0865818392134	2	14	0	0	1
TAF2	ENSGT00390000000420_ENSG00000064313	motif	-0.214143049933	0	15	0	0	1
DOCK4	ENSGT00610000085806_ENSG00000128512	motif	-0.0713026911169	2	17	0	0	1
NHLRC2	ENSGT00390000015483_ENSG00000196865_NHL	Beta_propeller	-0.247088134538	0	13	0	0	1
FRMD8	ENSGT00530000063721_ENSG00000126391	motif	0.707986750092	11	11	0	0	1
OPLAH	ENSGT00390000013463_ENSG00000178814	motif	-0.267678812416	0	12	0	0	1
SAMM50	ENSGT00390000011355_ENSG00000100347	motif	-0.18894974994	0	17	0	0	1
CU633980.1	ENSGT00390000010669_ENSG00000277277	motif	0.178785425101	5	10	0	0	2
MED14	ENSGT00390000001021_ENSG00000180182	motif	-0.229438982071	0	14	0	0	1
PIEZO1	ENSGT00390000013029_ENSG00000103335	motif	-0.18894974994	0	17	0	0	1
APLP2	ENSGT00530000063252_ENSG00000084234	motif	-0.200759109312	0	16	0	0	1
ARNTL	ENSGT00760000118788_ENSG00000133794	motif	-0.229438982071	0	14	0	0	1
GPR85	ENSGT00890000139436_ENSG00000164604	motif	0.0562753036437	4	14	0	0	1
RASGRF1	ENSGT00910000143985_ENSG00000058335	motif	-0.158010410642	1	14	0	0	1
RALGAPA1	ENSGT00760000119182_ENSG00000174373	motif	-0.0932419806914	2	13	0	0	1
HPS4	ENSGT00390000007349_ENSG00000100099	motif	-0.292013249908	0	11	0	0	1
TRRAP	ENSGT00390000017961_ENSG00000196367	motif	0.556275303644	11	14	0	0	1
RBMX	ENSGT00710000106295_ENSG00000147274	motif	-0.00606130711394	3	35	0	0	9
ABHD16A	ENSGT00390000017119_ENSG00000204427	motif	-0.214143049933	0	15	0	0	2
UBR2	ENSGT00530000063055_ENSG00000024048	motif	-0.0151532677848	3	14	0	0	1
FGD1	ENSGT00920000148981_ENSG00000102302	motif	-0.201104158999	1	11	0	0	1
PRDM11	ENSGT00920000149076_ENSG00000019485	motif	-0.214143049933	0	15	0	0	1
AC010531.1	ENSGT00390000001368_ENSG00000131152	motif	0.119190283401	5	15	0	0	2
FAM193B	ENSGT00390000000973_ENSG00000146067	motif	-0.147476383266	1	15	0	0	1
ZBTB12	ENSGT00760000119063_ENSG00000204366_zf-C2H2	C2H2-zf	-0.11019506809	2	11	0	0	1
NSMF	ENSGT00390000000459_ENSG00000165802	motif	-0.18894974994	0	17	0	0	1
RIPOR2	ENSGT00490000043360_ENSG00000111913	motif	-0.229438982071	0	14	0	0	1
DEPDC1B	ENSGT00530000063030_ENSG00000035499	motif	-0.214143049933	0	15	0	0	1
FBXO24	ENSGT00390000017455_ENSG00000106336	motif	-0.0265182186235	3	8	0	0	1
DNM1	ENSGT00760000119213_ENSG00000106976	motif	-0.0713026911169	2	17	0	0	1
FLAD1	ENSGT00390000007266_ENSG00000160688	motif	0.484846732215	10	14	0	0	1
ABL2	ENSGT00760000119011_ENSG00000143322	motif	0.0525236167341	4	15	0	0	1
WDR54	ENSGT00390000014530_ENSG00000005448	motif	-0.247088134538	0	13	0	0	1
MAT1A	ENSGT00500000044811_ENSG00000151224	motif	-0.200759109312	0	16	0	0	1
FHOD3	ENSGT00870000136417_ENSG00000134775	motif	0.399285544177	10	17	0	0	1
NSD2	ENSGT00780000121845_ENSG00000109685_PHD	zf-FYVE-PHD	-0.229438982071	0	14	0	0	1
C8A	ENSGT00550000074478_ENSG00000157131	motif	-0.229438982071	0	14	0	0	1
APMAP	ENSGT00440000039984_ENSG00000101474	motif	-0.214143049933	0	15	0	0	1
TXNDC9	ENSGT00390000015645_ENSG00000115514	motif	-0.229438982071	0	14	0	0	1
TBC1D19	ENSGT00390000015965_ENSG00000109680	motif	-0.229438982071	0	14	0	0	1
NANOG	ENSGT00670000098076_ENSG00000111704	motif	-0.11019506809	2	11	0	0	2
TPP1	ENSGT00390000008684_ENSG00000166340	motif	-0.0808097165992	2	15	0	0	1
HNF4A	ENSGT00760000118948_ENSG00000101076	motif	-0.0151532677848	3	14	0	0	1
TP63	ENSGT00390000015092_ENSG00000073282	motif	-0.147476383266	1	15	0	0	1
ALDH18A1	ENSGT00500000044903_ENSG00000059573	motif	-0.122896986055	1	18	0	0	1
CACNA1D	ENSGT00830000128247_ENSG00000157388_Ion_trans	Ion_channel	-0.0484858299595	2	25	0	0	1
SPECC1L-ADORA2A	ENSGT00760000118856_ENSG00000258555	motif	-0.214143049933	0	15	0	0	2
RALBP1	ENSGT00920000148941_ENSG00000017797	motif	-0.0141430499325	3	15	0	0	1
ETF1	ENSGT00390000009004_ENSG00000120705	motif	0.556275303644	11	14	0	0	1
OSBPL10	ENSGT00550000074515_ENSG00000144645	motif	-0.214143049933	0	15	0	0	1
NOS1	ENSGT00840000129757_ENSG00000089250	motif	-0.229438982071	0	14	0	0	1
SEC22B	ENSGT00510000046833_ENSG00000265808	motif	-0.0713026911169	2	17	0	0	1
ENO1	ENSGT00910000144064_ENSG00000074800	motif	-0.146006624954	0	22	0	0	1
SOX5	ENSGT00760000119274_ENSG00000134532	motif	-0.138259109312	1	16	0	0	1
SOS1	ENSGT00910000143985_ENSG00000115904	motif	-0.229438982071	0	14	0	0	1
DIP2A	ENSGT00390000005268_ENSG00000160305	motif	-0.0757591093117	2	16	0	0	1
CDC20B	ENSGT00870000136444_ENSG00000164287_ANAPC4_WD40	Beta_propeller	-0.321214574899	0	10	0	0	1
PEX6	ENSGT00550000074953_ENSG00000124587_AAA_16	P-loop_NTPase	-0.247088134538	0	13	0	0	1
PRKAA2	ENSGT00900000140868_ENSG00000162409	motif	-0.158010410642	1	14	0	0	1
PLEKHD1	ENSGT00510000048833_ENSG00000175985	motif	-0.267678812416	0	12	0	0	1
MARCH2	ENSGT00920000148985_ENSG00000099785	motif	-0.214143049933	0	15	0	0	1
PMPCA	ENSGT00550000074666_ENSG00000165688	motif	-0.229438982071	0	14	0	0	1
ATP6AP2	ENSGT00390000008856_ENSG00000182220	motif	-0.214143049933	0	15	0	0	1
PPP2R5D	ENSGT00550000074525_ENSG00000112640	motif	-0.247088134538	0	13	0	0	1
BMPR2	ENSGT00760000118876_ENSG00000204217	motif	-0.200759109312	0	16	0	0	1
PSMB7	ENSGT00510000046533_ENSG00000136930	motif	-0.170165057614	1	13	0	0	1
IP6K1	ENSGT00390000014381_ENSG00000176095	motif	-0.247088134538	0	13	0	0	1
CCDC93	ENSGT00390000011294_ENSG00000125633	motif	-0.267678812416	0	12	0	0	1
RPAP3	ENSGT00900000140844_ENSG00000005175_TPR_1	TPR	-0.200759109312	0	16	0	0	1
PENK	ENSGT00530000063761_ENSG00000181195	motif	-0.0808097165992	2	15	0	0	1
ACSL6	ENSGT00690000101725_ENSG00000164398	motif	-0.214143049933	0	15	0	0	2
NR1D2	ENSGT00870000136388_ENSG00000174738	motif	0.270561017929	7	14	0	0	1
BEND7	ENSGT00390000004595_ENSG00000165626	motif	-0.0865818392134	2	14	0	0	1
HHIP	ENSGT00530000063250_ENSG00000164161	motif	-0.158010410642	1	14	0	0	1
GHR	ENSGT00530000063112_ENSG00000112964	motif	-0.122896986055	1	18	0	0	1
ADSL	ENSGT00390000013486_ENSG00000239900	motif	0.0606041731548	4	13	0	0	1
PCYOX1L	ENSGT00390000011206_ENSG00000145882	motif	-0.214143049933	0	15	0	0	1
CWF19L2	ENSGT00530000063414_ENSG00000152404	motif	-0.214143049933	0	15	0	0	1
JUP	ENSGT00730000110821_ENSG00000173801_Arm	TPR	-0.116428723631	1	19	0	0	1
EPHX4	ENSGT00530000063213_ENSG00000172031	motif	-0.247088134538	0	13	0	0	1
CCDC86	ENSGT00390000017281_ENSG00000110104	motif	2.94696356275	15	4	0	0	1
RBMXL3	ENSGT00710000106295_ENSG00000175718	motif	0.422510121457	18	35	0	0	9
DNTT	ENSGT00530000063002_ENSG00000107447	motif	-0.247088134538	0	13	0	0	1
SIX6	ENSGT00540000070251_ENSG00000184302	motif	0.0562753036437	4	14	0	0	1
PGM1	ENSGT00390000011831_ENSG00000079739	motif	-0.267678812416	0	12	0	0	1
AAGAB	ENSGT00390000007218_ENSG00000103591	motif	-0.229438982071	0	14	0	0	1
FNBP1	ENSGT00510000046403_ENSG00000187239	motif	-0.214143049933	0	15	0	0	1
CYFIP2	ENSGT00500000044831_ENSG00000055163	motif	0.413418160787	9	14	0	0	1
PPP6R2	ENSGT00390000009899_ENSG00000100239_SAPS	SAPS	-0.18894974994	0	17	0	0	1
AMOT	ENSGT00530000063846_ENSG00000126016	motif	-0.0151532677848	3	14	0	0	1
ABCB7	ENSGT00440000033373_ENSG00000131269	motif	-0.229438982071	0	14	0	0	1
VAX2	ENSGT00910000144043_ENSG00000116035	motif	-0.24579397211	1	9	0	0	1
STAT3	ENSGT00760000119236_ENSG00000168610	motif	0.137527250078	5	13	0	0	1
RANBP10	ENSGT00530000063160_ENSG00000141084	motif	-0.0163189037683	3	13	0	0	1
CDR2	ENSGT00390000018570_ENSG00000140743	motif	-0.130126220529	1	17	0	0	1
CAMK2G	ENSGT00760000118944_ENSG00000148660	motif	-0.0132591093117	3	16	0	0	1
NGEF	ENSGT00550000074493_ENSG00000066248	motif	-0.214143049933	0	15	0	0	1
EFCAB7	ENSGT00390000015466_ENSG00000203965	motif	-0.267678812416	0	12	0	0	1
TREX2	ENSGT00390000012715_ENSG00000183479	motif	-0.0865818392134	2	14	0	0	2
VSIG10	ENSGT00840000129907_ENSG00000176834_Ig_3	Ig	-0.229438982071	0	14	0	0	1
APPL2	ENSGT00710000106752_ENSG00000136044	motif	0.199132446501	6	14	0	0	1
TP73	ENSGT00390000015092_ENSG00000078900	motif	-0.229438982071	0	14	0	0	1
MNT	ENSGT00510000048287_ENSG00000070444	motif	-0.18894974994	0	17	0	0	1
ZMIZ1	ENSGT00550000074410_ENSG00000108175	motif	0.0437696806118	4	18	0	0	1
TMEM204	ENSGT00390000015528_ENSG00000131634	motif	-0.229438982071	0	14	0	0	1
NADK	ENSGT00390000013792_ENSG00000008130	motif	-0.200759109312	0	16	0	0	1
TRAM1	ENSGT00510000046470_ENSG00000067167	motif	-0.214143049933	0	15	0	0	2
COG1	ENSGT00390000017136_ENSG00000166685	motif	-0.229438982071	0	14	0	0	1
LRRCC1	ENSGT00920000149086_ENSG00000133739_LRR_4	LRR	-0.247088134538	0	13	0	0	1
GDAP1L1	ENSGT00510000046788_ENSG00000124194	motif	-0.100552079499	1	22	0	0	2
TRIT1	ENSGT00390000015214_ENSG00000043514	motif	-0.229438982071	0	14	0	0	1
CRMP1	ENSGT00760000119241_ENSG00000072832	motif	-0.0865818392134	2	14	0	0	1
POLL	ENSGT00530000063002_ENSG00000166169	motif	-0.158010410642	1	14	0	0	1
TRAIP	ENSGT00390000007696_ENSG00000183763	motif	-0.214143049933	0	15	0	0	1
UBQLN1	ENSGT00390000005720_ENSG00000135018	motif	0.185856950067	6	15	0	0	2
PLCB2	ENSGT00760000118936_ENSG00000137841	motif	-0.267678812416	0	12	0	0	1
ZFPL1	ENSGT00390000009753_ENSG00000162300	motif	-0.121214574899	2	10	0	0	1
NAT10	ENSGT00390000009140_ENSG00000135372	motif	-0.0808097165992	2	15	0	0	1
WASHC4	ENSGT00390000002524_ENSG00000136051	motif	-0.229438982071	0	14	0	0	1
PTCD1	ENSGT00390000015597_ENSG00000106246_PPR_2	TPR	-0.214143049933	0	15	0	0	2
NSUN2	ENSGT00660000095589_ENSG00000037474	motif	-0.214143049933	0	15	0	0	1
KCNK4	ENSGT00760000118858_ENSG00000182450	motif	-0.292013249908	0	11	0	0	1
LMOD1	ENSGT00760000119226_ENSG00000163431	motif	-0.147476383266	1	15	0	0	1
RNF111	ENSGT00730000110863_ENSG00000157450	motif	0.0525236167341	4	15	0	0	1
HEXDC	ENSGT00390000014852_ENSG00000169660	motif	-0.0865818392134	2	14	0	0	1
TMEM222	ENSGT00390000007371_ENSG00000186501	motif	-0.214143049933	0	15	0	0	1
ZNF280B	ENSGT00530000063300_ENSG00000275004	motif	-0.146006624954	0	22	0	0	5
DCP1B	ENSGT00390000014855_ENSG00000151065	motif	-0.184345479082	1	12	0	0	1
ADAMTS18	ENSGT00900000140815_ENSG00000140873_TSP_1	TSP_1	-0.267678812416	0	12	0	0	1
EYA4	ENSGT00390000008860_ENSG00000112319	motif	-0.158010410642	1	14	0	0	1
ACSBG1	ENSGT00690000101725_ENSG00000103740	motif	-0.101012145749	2	12	0	0	1
CAT	ENSGT00390000018100_ENSG00000121691	motif	-0.160607287449	0	20	0	0	1
DCLK2	ENSGT00840000129744_ENSG00000170390	motif	-0.18894974994	0	17	0	0	1
ATP2C1	ENSGT00890000139334_ENSG00000017260	motif	-0.0808097165992	2	15	0	0	1
LARP6	ENSGT00830000128323_ENSG00000166173	motif	-0.247088134538	0	13	0	0	1
DNM1L	ENSGT00760000119213_ENSG00000087470	motif	-0.0141430499325	3	15	0	0	1
CAPN12	ENSGT00760000118971_ENSG00000182472	motif	-0.0212145748988	3	10	0	0	1
MCCC1	ENSGT00550000074675_ENSG00000078070	motif	-0.229438982071	0	14	0	0	1
CYLD	ENSGT00390000018123_ENSG00000083799_CAP_GLY	SH3	-0.229438982071	0	14	0	0	1
ELMO2	ENSGT00390000014155_ENSG00000062598	motif	-0.214143049933	0	15	0	0	1
ELF4	ENSGT00760000118996_ENSG00000102034	motif	-0.221214574899	1	10	0	0	1
ADGRA3	ENSGT00920000148954_ENSG00000152990	motif	-0.214143049933	0	15	0	0	1
HMGCS1	ENSGT00390000006096_ENSG00000112972	motif	-0.214143049933	0	15	0	0	1
KAT6A	ENSGT00920000148999_ENSG00000083168	motif	-0.0151532677848	3	14	0	0	1
SGMS2	ENSGT00390000001630_ENSG00000164023	motif	-0.12848582996	0	25	0	0	2
RUNDC3B	ENSGT00550000074558_ENSG00000105784	motif	-0.158010410642	1	14	0	0	1
TRPM1	ENSGT00760000119127_ENSG00000134160	motif	-0.17845254161	0	18	0	0	1
ARMC1	ENSGT00390000014100_ENSG00000104442	motif	-0.0132591093117	3	16	0	0	1
COG2	ENSGT00390000012040_ENSG00000135775	motif	-0.214143049933	0	15	0	0	1
SNRNP200	ENSGT00640000091272_ENSG00000144028	motif	-0.229438982071	0	14	0	0	1
DHX15	ENSGT00910000144017_ENSG00000109606	motif	0.0525236167341	4	15	0	0	1
GRHL2	ENSGT00760000119235_ENSG00000083307	motif	0.340462014765	9	17	0	0	1
NSRP1	ENSGT00730000111127_ENSG00000126653	motif	-0.247088134538	0	13	0	0	1
HOXA2	ENSGT00910000144005_ENSG00000105996	motif	-0.0713026911169	2	17	0	0	1
TDG	ENSGT00390000000987_ENSG00000139372	motif	-0.130126220529	1	17	0	0	1
CRAMP1	ENSGT00390000003337_ENSG00000007545	motif	-0.0132591093117	3	16	0	0	2
TMEM266	ENSGT00530000063670_ENSG00000169758	motif	-0.229438982071	0	14	0	0	1
MYO1F	ENSGT00920000148963_ENSG00000142347	motif	-0.229438982071	0	14	0	0	1
ASB11	ENSGT00920000148951_ENSG00000165192_Ank_2	Ank	-0.292013249908	0	11	0	0	1
PCSK5	ENSGT00750000117358_ENSG00000099139_GF_recep_IV	GF_recep_C-rich	-0.130126220529	1	17	0	0	1
CTNNA1	ENSGT00550000074411_ENSG00000044115	motif	-0.0141430499325	3	15	0	0	1
SNRK	ENSGT00900000140806_ENSG00000163788	motif	-0.158010410642	1	14	0	0	1
PDK1	ENSGT00550000074574_ENSG00000152256	motif	0.0492408906883	4	16	0	0	1
TOM1L2	ENSGT00920000148990_ENSG00000175662	motif	-0.18894974994	0	17	0	0	1
B4GALT2	ENSGT00760000119140_ENSG00000117411	motif	0.214450327001	6	13	0	0	1
DDX17	ENSGT00920000149008_ENSG00000100201	motif	-0.138259109312	1	16	0	0	1
CBWD5	ENSGT00640000091523_ENSG00000147996	motif	-0.17845254161	0	18	0	0	5
PDHX	ENSGT00890000139393_ENSG00000110435	motif	-0.214143049933	0	15	0	0	1
PLCB1	ENSGT00760000118936_ENSG00000182621	motif	-0.200759109312	0	16	0	0	1
FERMT2	ENSGT00390000013444_ENSG00000073712	motif	-0.0757591093117	2	16	0	0	1
FKBP8	ENSGT00920000149068_ENSG00000105701_TPR_1	TPR	-0.0117858749438	3	18	0	0	1
TMCC1	ENSGT00390000007639_ENSG00000172765	motif	-0.200759109312	0	16	0	0	1
ERLIN1	ENSGT00390000014666_ENSG00000107566	motif	-0.0932419806914	2	13	0	0	1
FBXL18	ENSGT00390000015109_ENSG00000155034	motif	-0.158010410642	1	14	0	0	1
PA2G4	ENSGT00530000063220_ENSG00000170515	motif	-0.0124791617052	3	17	0	0	1
AFF3	ENSGT00530000063217_ENSG00000144218	motif	-0.0606072874494	2	20	0	0	1
FIG4	ENSGT00550000074943_ENSG00000112367	motif	-0.0757591093117	2	16	0	0	1
OPN1MW3	ENSGT00760000118977_ENSG00000269433	motif	-0.146006624954	0	22	0	0	4
PRKD3	ENSGT00910000144054_ENSG00000115825	motif	-0.147476383266	1	15	0	0	1
UBFD1	ENSGT00390000012857_ENSG00000103353	motif	-0.229438982071	0	14	0	0	1
MARK2	ENSGT00900000140806_ENSG00000072518	motif	-0.267678812416	0	12	0	0	1
