ensembl_gene_id	genetree_id	gene_symbol	prd_score	identifier	netto_dup	loss	orthologs_cnt	clan	unit_cv	selectome	schaper_pos	mis_z	pLI	gt_dup	gt_root	segdup
ENSG00000283239	ENSGT00390000001315	AC019257.8	-0.1636700006	ENSGT00390000001315_ENSG00000283239	0	13	14	motif	0.2396359922	True		NA	NA	2	t117571	False
ENSG00000171988	ENSGT00530000063039	JMJD1C	-0.1636700006	ENSGT00530000063039_ENSG00000171988	0	1	14	motif	0.0680301343	False		0.2315389777	1	0	t117571	False
ENSG00000154330	ENSGT00390000011831	PGM5	-0.1636700006	ENSGT00390000011831_ENSG00000154330	0	16	14	motif	0.0912599363	False		1.2213015704	0.9616112445	2	t117571	True
ENSG00000112893	ENSGT00510000046304	MAN2A1	-0.1636700006	ENSGT00510000046304_ENSG00000112893	0	26	14	motif	0.1385799032	True		-1.5314868824	0.0186444332	0	t117571	False
ENSG00000116819	ENSGT00550000074577	TFAP2E	-0.1636700006	ENSGT00550000074577_ENSG00000116819	0	5	14	motif	0.2078225418	False		1.1035042934	0.0009722591	1	t117571	False
ENSG00000177084	ENSGT00390000010194	POLE	-0.1636700006	ENSGT00390000010194_ENSG00000177084	0	7	14	motif	0	True		1.5717511278	1.0066060324e-14	2	t117571	False
ENSG00000225190	ENSGT00550000074570	PLEKHM1	-0.1636700006	ENSGT00550000074570_ENSG00000225190	0	32	14	motif	0.1165760711	True		4.057842482	0.8405432098	1	t117571	True
ENSG00000137221	ENSGT00530000063778	TJAP1	-0.1636700006	ENSGT00530000063778_ENSG00000137221	0	7	14	motif	0.2078225418	False		0.7951855706	0.0010593931	0	t117571	True
ENSG00000172530	ENSGT00390000011116	BANP	-0.1636700006	ENSGT00390000011116_ENSG00000172530	0	12	14	motif	0.1437947255	False		2.8194787182	0.9586476678	0	t117571	True
ENSG00000135249	ENSGT00390000017006	RINT1	-0.1636700006	ENSGT00390000017006_ENSG00000135249	0	1	14	motif	0.0680301343	True		0.2149457985	1.92725153213e-06	0	t117571	False
ENSG00000070367	ENSGT00390000012837	EXOC5	-0.1636700006	ENSGT00390000012837_ENSG00000070367	0	66	14	motif	0.100570637	False		1.3575111935	0.9966830249	0	t117571	True
ENSG00000108423	ENSGT00760000119061	TUBD1	-0.1636700006	ENSGT00760000119061_ENSG00000108423	0	1	14	motif	0.0912599363	False		-0.4132518145	0.0003752483	0	t117571	False
ENSG00000140299	ENSGT00420000029688	BNIP2	-0.1636700006	ENSGT00420000029688_ENSG00000140299	0	10	14	motif	0.1801128695	False		-1.527206655	1.693e-05	1	t117571	False
ENSG00000100296	ENSGT00390000013777	THOC5	-0.1636700006	ENSGT00390000013777_ENSG00000100296	0	21	14	motif	0.2311090864	False		1.5829581243	0.0004628152	1	t117571	False
ENSG00000143437	ENSGT00760000118788	ARNT	-0.1636700006	ENSGT00760000118788_ENSG00000143437	0	21	14	motif	0.0912599363	True	False	2.0216242371	0.9763481953	0	t117571	False
ENSG00000086991	ENSGT00550000074350	NOX4	-0.1636700006	ENSGT00550000074350_ENSG00000086991	0	23	14	motif	0.3119795509	False		-1.2262022828	8.15748090376e-07	0	t117571	True
ENSG00000073350	ENSGT00390000000018	LLGL2	-0.1636700006	ENSGT00390000000018_ENSG00000073350	0	13	14	motif	0	True	False	0.6728497708	8.27305979415e-07	0	t117571	False
ENSG00000142661	ENSGT00860000133685	MYOM3	-0.1636700006	ENSGT00860000133685_ENSG00000142661_fn3	0	36	14	E-set	0.2543862606	True	True	-1.2261644317	9.2840888654e-28	0	t117571	False
ENSG00000143921	ENSGT00920000149166	ABCG8	-0.1636700006	ENSGT00920000149166_ENSG00000143921	0	12	14	motif	0.0680301343	False		-2.8507704626	3.74527259994e-16	0	t117571	False
ENSG00000070808	ENSGT00760000118944	CAMK2A	-0.1636700006	ENSGT00760000118944_ENSG00000070808	0	10	14	motif	0.0870152881	False		5.2732411506	0.9980042208	0	t117571	False
ENSG00000164253	ENSGT00390000017026	WDR41	-0.1636700006	ENSGT00390000017026_ENSG00000164253_WD40	0	11	14	Beta_propeller	0.0377945191	False	False	-1.2602676502	2.51915134261e-06	0	t117571	False
ENSG00000085449	ENSGT00670000098022	WDFY1	-0.1636700006	ENSGT00670000098022_ENSG00000085449_WD40	0	24	14	Beta_propeller	0.0820412654	False	False	1.3569698712	1.6881725481e-05	0	t117571	False
ENSG00000136122	ENSGT00390000013790	BORA	-0.1636700006	ENSGT00390000013790_ENSG00000136122	0	17	14	motif	0.2044950747	False		0.4769711912	0.0006927052	1	t117571	False
ENSG00000111249	ENSGT00530000063019	CUX2	-0.1636700006	ENSGT00530000063019_ENSG00000111249_CUT	0	5	14	HTH	0	False	False	3.6087723073	0.9996563846	1	t117571	False
ENSG00000204104	ENSGT00720000108822	TRAF3IP1	-0.1636700006	ENSGT00720000108822_ENSG00000204104	0	12	14	motif	0.186978871	False	True	-0.2043845929	0.0001592618	0	t117571	False
ENSG00000156876	ENSGT00390000006932	SASS6	-0.1636700006	ENSGT00390000006932_ENSG00000156876	0	25	14	motif	0.2171525078	True		0.233751257	4.9988e-05	1	t117571	False
ENSG00000132872	ENSGT00760000118973	SYT4	-0.1636700006	ENSGT00760000118973_ENSG00000132872	0	18	14	motif	0	False	False	-0.4484095237	0.1276047542	0	t117571	False
ENSG00000070950	ENSGT00390000011230	RAD18	-0.1636700006	ENSGT00390000011230_ENSG00000070950	0	19	14	motif	0.2320477404	False		-1.1885457188	5.20372835528e-05	1	t117571	False
ENSG00000171853	ENSGT00390000002448	TRAPPC12	-0.1636700006	ENSGT00390000002448_ENSG00000171853_TPR_2	0	8	14	TPR	0.0680301343	False		0.7735675109	1.34328496197e-09	0	t117571	False
ENSG00000005810	ENSGT00920000149071	MYCBP2	-0.1636700006	ENSGT00920000149071_ENSG00000005810_RCC1	0	106	14	Beta_propeller	0.2538763174	False		5.0700942277	1	9	t117571	False
ENSG00000165891	ENSGT00530000063616	E2F7	-0.1636700006	ENSGT00530000063616_ENSG00000165891	0	6	14	motif	0.1881468166	False	False	1.1276262888	0.4231306757	1	t117571	False
ENSG00000084676	ENSGT00530000063109	NCOA1	-0.1636700006	ENSGT00530000063109_ENSG00000084676	0	3	14	motif	0.1528567793	False		1.5788949494	0.9990773428	0	t117571	False
ENSG00000164694	ENSGT00530000063558	FNDC1	-0.1636700006	ENSGT00530000063558_ENSG00000164694_fn3	0	16	14	E-set	0.249366643	False	False	-0.0153071694	3.07460719768e-07	2	t117571	False
ENSG00000162627	ENSGT00910000144107	SNX7	-0.1636700006	ENSGT00910000144107_ENSG00000162627	0	9	14	motif	0.1870828693	False		-0.5350902866	0.0288388617	0	t117571	False
ENSG00000172071	ENSGT00530000062984	EIF2AK3	-0.1636700006	ENSGT00530000062984_ENSG00000172071	0	26	14	motif	0.0542269186	False		2.2638787142	0.0114235489	0	t117571	False
ENSG00000112118	ENSGT00900000141082	MCM3	-0.1636700006	ENSGT00900000141082_ENSG00000112118	0	17	14	motif	0.0912599363	False		0.2680727167	6.3733214834e-07	0	t117571	False
ENSG00000084073	ENSGT00390000002053	ZMPSTE24	-0.1636700006	ENSGT00390000002053_ENSG00000084073	0	11	14	motif	0.3050346765	False		0.1019471438	1.25e-07	1	t117571	False
ENSG00000180613	ENSGT00910000144005	GSX2	-0.1636700006	ENSGT00910000144005_ENSG00000180613	0	13	14	motif	0.2625320493	False		2.6331151093	0.1487013453	1	t117571	False
ENSG00000139746	ENSGT00510000046929	RBM26	-0.1636700006	ENSGT00510000046929_ENSG00000139746	0	17	14	motif	0	False		2.2435967187	0.9999969983	0	t117571	False
ENSG00000061337	ENSGT00510000046769	LZTS1	-0.1636700006	ENSGT00510000046769_ENSG00000061337	0	20	14	motif	0.2657033884	False	False	1.4765881108	0.5259714725	0	t117571	False
ENSG00000167123	ENSGT00550000074427	CERCAM	-0.1636700006	ENSGT00550000074427_ENSG00000167123	0	12	14	motif	0.2675742776	False		-0.3482344521	0.0182542488	0	t117571	False
ENSG00000104731	ENSGT00390000003374	KLHDC4	-0.1636700006	ENSGT00390000003374_ENSG00000104731_Kelch_4	0	7	14	Beta_propeller	0.0912599363	True	False	-2.9126128571	3.70528345003e-19	0	t117571	False
ENSG00000131899	ENSGT00390000000018	LLGL1	-0.1636700006	ENSGT00390000000018_ENSG00000131899	0	13	14	motif	0.1529260213	False		1.3759967793	0.9774632072	1	t7742	False
ENSG00000131437	ENSGT00910000143992	KIF3A	-0.1636700006	ENSGT00910000143992_ENSG00000131437	0	30	14	motif	0	False		2.9375267069	0.9924161278	1	t117571	False
ENSG00000132356	ENSGT00900000140868	PRKAA1	-0.1636700006	ENSGT00900000140868_ENSG00000132356	0	20	14	motif	0	False		2.5589518149	0.0351010344	0	t117571	False
ENSG00000023892	ENSGT00390000005512	DEF6	-0.1636700006	ENSGT00390000005512_ENSG00000023892	0	34	14	motif	0	False		3.6771109912	0.9768241491	2	t117571	False
ENSG00000169504	ENSGT00550000074477	CLIC4	-0.1636700006	ENSGT00550000074477_ENSG00000169504	0	53	14	motif	0.1209713303	False		0.3213804124	0.0094620037	1	t117571	True
ENSG00000138075	ENSGT00740000114855	ABCG5	-0.1636700006	ENSGT00740000114855_ENSG00000138075	0	7	14	motif	0	False		-1.0056082608	1.89797083861e-15	0	t117571	False
ENSG00000163785	ENSGT00810000125384	RYK	-0.1636700006	ENSGT00810000125384_ENSG00000163785	0	9	14	motif	0.0912599363	False		NA	NA	2	t117571	True
ENSG00000184500	ENSGT00530000063339	PROS1	-0.1636700006	ENSGT00530000063339_ENSG00000184500_EGF_CA	0	11	14	EGF	0.2222285439	True	False	0.4804501321	0.0002092339	0	t117571	True
ENSG00000027847	ENSGT00760000119140	B4GALT7	-0.1636700006	ENSGT00760000119140_ENSG00000027847	0	4	14	motif	0.1727184535	False		-0.1123438283	0.0031974956	0	t117571	False
ENSG00000144306	ENSGT00390000013474	SCRN3	-0.1636700006	ENSGT00390000013474_ENSG00000144306	0	7	14	motif	0.0912599363	False		-1.4107003244	1.32015222636e-06	0	t117571	False
ENSG00000262655	ENSGT00890000139423	SPON1	-0.1636700006	ENSGT00890000139423_ENSG00000262655_TSP_1	0	35	14	TSP_1	0.0450802095	False		NA	NA	1	t117571	False
ENSG00000172331	ENSGT00390000016700	BPGM	-0.1636700006	ENSGT00390000016700_ENSG00000172331	0	4	14	motif	0.0680301343	False		0.7699725791	0.1263222439	0	t117571	False
ENSG00000181350	ENSGT00390000004841	LRRC75A	-0.1636700006	ENSGT00390000004841_ENSG00000181350	0	17	14	motif	0.2311090864	False		NA	NA	2	t117571	False
ENSG00000105671	ENSGT00730000111231	DDX49	-0.1636700006	ENSGT00730000111231_ENSG00000105671	0	10	14	motif	0.2675742776	True		1.4346257386	3.23743409568e-10	2	t117571	False
ENSG00000085185	ENSGT00760000119090	BCORL1	-0.1636700006	ENSGT00760000119090_ENSG00000085185_Ank_4	0	1	14	Ank	0.1385799032	False		2.4430459078	0.9817903116	0	t117571	False
ENSG00000131747	ENSGT00390000016222	TOP2A	-0.1636700006	ENSGT00390000016222_ENSG00000131747	0	18	14	motif	0.0870152881	True		2.1535861171	0.9962240294	0	t117571	False
ENSG00000095637	ENSGT00760000119190	SORBS1	-0.1636700006	ENSGT00760000119190_ENSG00000095637_SH3_9	0	22	14	SH3	0.1426804616	False	True	0.3030127151	2.14384718511e-08	0	t117571	False
ENSG00000121350	ENSGT00390000014894	PYROXD1	-0.1636700006	ENSGT00390000014894_ENSG00000121350	0	41	14	motif	0.1727184535	True		-0.1422965203	3.50579116851e-07	2	t117571	True
ENSG00000183323	ENSGT00440000039958	CCDC125	-0.1636700006	ENSGT00440000039958_ENSG00000183323	0	20	14	motif	0.162069172	False		-0.8535759997	8.05457406388e-06	0	t117571	True
ENSG00000136167	ENSGT00390000005691	LCP1	-0.1636700006	ENSGT00390000005691_ENSG00000136167_CH	0	3	14	CH	0.1529260213	False		1.2183913064	0.9730760213	1	t117571	False
ENSG00000134900	ENSGT00390000014623	TPP2	-0.1636700006	ENSGT00390000014623_ENSG00000134900	0	6	14	motif	0	True		3.069352054	0.9998631889	0	t117571	False
ENSG00000150627	ENSGT00920000149080	WDR17	-0.1636700006	ENSGT00920000149080_ENSG00000150627_WD40	0	58	14	Beta_propeller	0.024455277	False	False	-0.7668516797	7.02409304518e-16	0	t117571	False
ENSG00000152952	ENSGT00550000074427	PLOD2	-0.1636700006	ENSGT00550000074427_ENSG00000152952	0	31	14	motif	0	False		-0.9991165212	0.0011748405	1	t117571	False
ENSG00000154309	ENSGT00530000063208	DISP1	-0.1636700006	ENSGT00530000063208_ENSG00000154309	0	33	14	motif	0.2442429755	False		0.1712937667	4.23342758464e-06	2	t117571	False
ENSG00000146414	ENSGT00730000111123	SHPRH	-0.1636700006	ENSGT00730000111123_ENSG00000146414	0	12	14	motif	0	False		1.3909551721	0.4913082158	2	t117571	False
ENSG00000138231	ENSGT00510000047481	DBR1	-0.1636700006	ENSGT00510000047481_ENSG00000138231	0	2	14	motif	0.1727184535	True		0.5695454243	8.70518439226e-05	0	t117571	False
ENSG00000114982	ENSGT00390000007636	KANSL3	-0.1636700006	ENSGT00390000007636_ENSG00000114982	0	20	14	motif	0.1209713303	False		1.3051520851	0.9945306369	3	t117571	False
ENSG00000138785	ENSGT00390000005218	INTS12	-0.1636700006	ENSGT00390000005218_ENSG00000138785	0	18	14	motif	0.2357764765	False		0.4934645993	0.6873994437	0	t117571	False
ENSG00000147536	ENSGT00390000003246	GINS4	-0.1636700006	ENSGT00390000003246_ENSG00000147536	0	10	14	motif	0.2311090864	False		0.4275330601	0.0504728646	0	t117571	False
ENSG00000132837	ENSGT00530000063120	DMGDH	-0.1636700006	ENSGT00530000063120_ENSG00000132837	0	15	14	motif	0.1165760711	False		-0.2114361679	8.9032827603e-17	0	t117571	True
ENSG00000055044	ENSGT00550000074998	NOP58	-0.1636700006	ENSGT00550000074998_ENSG00000055044	0	32	14	motif	0.1209713303	False		1.3416629304	0.5094788865	0	t117571	False
ENSG00000104213	ENSGT00390000017153	PDGFRL	-0.1636700006	ENSGT00390000017153_ENSG00000104213_Ig_2	0	6	14	Ig	0	False		-3.0788606009	4.16904903415e-10	0	t117571	True
ENSG00000163001	ENSGT00390000012785	CFAP36	-0.1636700006	ENSGT00390000012785_ENSG00000163001	0	3	14	motif	0	False		NA	NA	0	t117571	False
ENSG00000082996	ENSGT00760000119057	RNF13	-0.1636700006	ENSGT00760000119057_ENSG00000082996	0	28	14	motif	0.0680301343	False		0.0891557072	0.0019854891	3	t117571	True
ENSG00000146281	ENSGT00390000003365	PM20D2	-0.1636700006	ENSGT00390000003365_ENSG00000146281	0	5	14	motif	0.2396359922	False		1.1742163295	0.0011667435	1	t117571	False
ENSG00000143799	ENSGT00390000017341	PARP1	-0.1636700006	ENSGT00390000017341_ENSG00000143799_zf-PARP	0	1	14	Zn_Beta_Ribbon	0.0912599363	True		0.5659694144	0.0069969308	0	t117571	False
ENSG00000128578	ENSGT00400000022095	STRIP2	-0.1636700006	ENSGT00400000022095_ENSG00000128578_DUF3402	0	5	14	DUF3402	0.0542269186	False		0.4960004585	7.35176598742e-10	0	t117571	False
ENSG00000170779	ENSGT00530000063867	CDCA4	-0.1636700006	ENSGT00530000063867_ENSG00000170779	0	1	14	motif	0.1727184535	False		0.0805198184	0.4995531625	1	t117571	True
ENSG00000153207	ENSGT00390000018900	AHCTF1	-0.1636700006	ENSGT00390000018900_ENSG00000153207	0	21	14	motif	0.2357764765	False		1.094495477	0.9999999999	0	t117571	True
ENSG00000143870	ENSGT00860000133723	PDIA6	-0.1636700006	ENSGT00860000133723_ENSG00000143870_Thioredoxin_8	0	0	14	Thioredoxin	0	True		0.3206253241	0.1205910918	0	t117571	False
ENSG00000100626	ENSGT00760000118828	GALNT16	-0.1636700006	ENSGT00760000118828_ENSG00000100626	0	14	14	motif	0.1141218396	False		1.3505872812	0.0168277173	0	t117571	False
ENSG00000036054	ENSGT00390000000191	TBC1D23	-0.1636700006	ENSGT00390000000191_ENSG00000036054	0	18	14	motif	0.0870152881	False		0.6132237533	0.0001115116	0	t117571	False
ENSG00000092978	ENSGT00410000025698	GPATCH2	-0.1636700006	ENSGT00410000025698_ENSG00000092978	0	3	14	motif	0	False		1.2468991829	9.6600306031e-05	0	t117571	False
ENSG00000179562	ENSGT00440000039893	GCC1	-0.1636700006	ENSGT00440000039893_ENSG00000179562	0	49	14	motif	0.1517585455	False		1.0444559243	6.68952031346e-08	0	t117571	False
ENSG00000166263	ENSGT00390000002226	STXBP4	-0.1636700006	ENSGT00390000002226_ENSG00000166263	0	7	14	motif	0.2109524913	False		-0.0924241527	1.41709360491e-14	0	t117571	False
ENSG00000081479	ENSGT00760000118968	LRP2	-0.1636700006	ENSGT00760000118968_ENSG00000081479_Ldl_recept_a	0	36	14	Ldl_recept_a	0.0526993998	True	False	1.9549286482	1	0	t117571	False
ENSG00000198492	ENSGT00390000017549	YTHDF2	-0.1636700006	ENSGT00390000017549_ENSG00000198492	0	9	14	motif	0.0870152881	False		2.4709973475	0.9911657277	3	t117571	True
ENSG00000166887	ENSGT00530000063596	VPS39	-0.1636700006	ENSGT00530000063596_ENSG00000166887	0	17	14	motif	0	True		1.7580487254	0.0007382645	0	t117571	False
ENSG00000176438	ENSGT00440000039367	SYNE3	-0.1636700006	ENSGT00440000039367_ENSG00000176438_Spectrin	0	17	14	Spectrin	0.0542269186	True	False	-0.6225526849	2.94575493342e-15	0	t117571	False
ENSG00000163444	ENSGT00390000009310	TMEM183A	-0.1636700006	ENSGT00390000009310_ENSG00000163444	0	32	14	motif	0.0680301343	True		2.5418065201	0.948747425	0	t117571	False
ENSG00000180182	ENSGT00390000001021	MED14	-0.1636700006	ENSGT00390000001021_ENSG00000180182	0	3	14	motif	0	True		4.1545722831	0.9999993823	0	t117571	False
ENSG00000133794	ENSGT00760000118788	ARNTL	-0.1636700006	ENSGT00760000118788_ENSG00000133794	0	13	14	motif	0.0912599363	False		3.0825605807	0.9876429667	1	t117571	False
ENSG00000111913	ENSGT00490000043360	RIPOR2	-0.1636700006	ENSGT00490000043360_ENSG00000111913	0	10	14	motif	0.0912599363	False		NA	NA	2	t117571	True
ENSG00000102359	ENSGT00910000144117	SRPX2	-0.1636700006	ENSGT00910000144117_ENSG00000102359_Sushi	0	4	14	EGF	0.2251973115	False	False	-0.0374997305	0.9625293928	1	t117571	False
ENSG00000109685	ENSGT00780000121845	NSD2	-0.1636700006	ENSGT00780000121845_ENSG00000109685_PHD	0	15	14	zf-FYVE-PHD	0.0542269186	False		NA	NA	1	t117571	False
ENSG00000157131	ENSGT00550000074478	C8A	-0.1636700006	ENSGT00550000074478_ENSG00000157131	0	10	14	motif	0	False		-1.7265700109	5.35564073075e-11	0	t117571	False
ENSG00000115514	ENSGT00390000015645	TXNDC9	-0.1636700006	ENSGT00390000015645_ENSG00000115514	0	33	14	motif	0.0680301343	False		0.4267206154	0.2239303509	0	t117571	False
ENSG00000109680	ENSGT00390000015965	TBC1D19	-0.1636700006	ENSGT00390000015965_ENSG00000109680	0	21	14	motif	0	False		0.7931615164	0.0161012406	0	t117571	False
ENSG00000089250	ENSGT00840000129757	NOS1	-0.1636700006	ENSGT00840000129757_ENSG00000089250	0	15	14	motif	0.2251973115	False		3.8215021524	0.9986947606	1	t117571	False
ENSG00000115904	ENSGT00910000143985	SOS1	-0.1636700006	ENSGT00910000143985_ENSG00000115904	0	15	14	motif	0.1529260213	True		2.1790268439	0.9999998952	1	t117571	False
ENSG00000165688	ENSGT00550000074666	PMPCA	-0.1636700006	ENSGT00550000074666_ENSG00000165688	0	18	14	motif	0.0980580676	True		-0.1440445979	0.0001860505	0	t117571	False
ENSG00000103591	ENSGT00390000007218	AAGAB	-0.1636700006	ENSGT00390000007218_ENSG00000103591	0	12	14	motif	0.173853563	True		-1.9233827812	0.0081020731	0	t117571	False
ENSG00000131269	ENSGT00440000033373	ABCB7	-0.1636700006	ENSGT00440000033373_ENSG00000131269	0	10	14	motif	0	False		2.7151322667	0.9950478228	1	t117571	False
ENSG00000183479	ENSGT00390000012715	TREX2	-0.1636700006	ENSGT00390000012715_ENSG00000183479	0	3	14	motif	0.2078225418	False		-1.1392090875	0.126734816	3	t32524	False
ENSG00000176834	ENSGT00840000129907	VSIG10	-0.1636700006	ENSGT00840000129907_ENSG00000176834_Ig_3	0	11	14	Ig	0.276658686	False	False	0.2605398839	5.54754892564e-07	0	t117571	False
ENSG00000078900	ENSGT00390000015092	TP73	-0.1636700006	ENSGT00390000015092_ENSG00000078900	0	19	14	motif	0	False		1.8714877851	0.9759777784	0	t117571	False
ENSG00000131634	ENSGT00390000015528	TMEM204	-0.1636700006	ENSGT00390000015528_ENSG00000131634	0	5	14	motif	0.0941465051	False		0.9501382331	0.9021710449	0	t117571	False
ENSG00000166685	ENSGT00390000017136	COG1	-0.1636700006	ENSGT00390000017136_ENSG00000166685	0	4	14	motif	0.0680301343	True		0.0047189948	0.1025279964	0	t117571	False
ENSG00000043514	ENSGT00390000015214	TRIT1	-0.1636700006	ENSGT00390000015214_ENSG00000043514	0	4	14	motif	0.1727184535	False		0.7297481292	9.42968680674e-10	0	t117571	False
ENSG00000136051	ENSGT00390000002524	WASHC4	-0.1636700006	ENSGT00390000002524_ENSG00000136051	0	3	14	motif	0	False		NA	NA	1	t117571	False
ENSG00000157211	ENSGT00760000119018	CDCP2	-0.1636700006	ENSGT00760000119018_ENSG00000157211_CUB	0	4	14	CUB	0.2251973115	False	False	-1.1582777576	6.92291104065e-10	1	t117571	False
ENSG00000078070	ENSGT00550000074675	MCCC1	-0.1636700006	ENSGT00550000074675_ENSG00000078070	0	24	14	motif	0	False		-0.243879807	2.51105898767e-05	0	t117571	False
ENSG00000083799	ENSGT00390000018123	CYLD	-0.1636700006	ENSGT00390000018123_ENSG00000083799_CAP_GLY	0	3	14	SH3	0	True		3.4536668691	0.994720107	0	t117571	False
ENSG00000144028	ENSGT00640000091272	SNRNP200	-0.1636700006	ENSGT00640000091272_ENSG00000144028	0	11	14	motif	0.2078225418	False	False	7.9990454717	1	3	t117571	False
ENSG00000169758	ENSGT00530000063670	TMEM266	-0.1636700006	ENSGT00530000063670_ENSG00000169758	0	28	14	motif	0.2773500981	False		NA	NA	1	t117571	False
ENSG00000142347	ENSGT00920000148963	MYO1F	-0.1636700006	ENSGT00920000148963_ENSG00000142347	0	13	14	motif	0.2078225418	True		2.9279391239	0.1580221915	0	t117571	False
ENSG00000103353	ENSGT00390000012857	UBFD1	-0.1636700006	ENSGT00390000012857_ENSG00000103353	0	29	14	motif	0.0912599363	False		1.9957204591	0.8396983642	2	t117571	False
ENSG00000104613	ENSGT00390000010950	INTS10	-0.1636700006	ENSGT00390000010950_ENSG00000104613	0	13	14	motif	0.0912599363	False		1.3097576277	0.9842165946	1	t117571	False
ENSG00000021776	ENSGT00810000125415	AQR	-0.1636700006	ENSGT00810000125415_ENSG00000021776	0	17	14	motif	0.0680301343	True	False	3.109656058	0.9999988199	0	t117571	False
ENSG00000136933	ENSGT00760000119086	RABEPK	-0.1636700006	ENSGT00760000119086_ENSG00000136933_Kelch_4	0	7	14	Beta_propeller	0.1852816965	False		-1.387348113	4.19209227322e-06	0	t117571	False
ENSG00000140406	ENSGT00910000144335	TLNRD1	-0.1636700006	ENSGT00910000144335_ENSG00000140406	0	9	14	motif	0.0680301343	False		NA	NA	1	t117571	False
